audi	sq5	51199.67955801105	18999.0	69115.0	181
audi	sq7	94212.51666666666	87050.0	106790.0	60
audi	sq8	100538.33333333333	94970.0	109240.0	9
audi	tt	22798.610169491527	6995.0	56940.0	59
audi	tt rs	68208.14285714286	36826.0	78620.0	7
audi	tts	37259.73333333333	18276.0	62195.0	30
austin-healey	sprite	18400.0	14900.0	21900.0	2
bentley	arnage	29679.0	23995.0	33991.0	7
bentley	bentayga	159219.63333333333	131800.0	235995.0	30
bentley	bentayga hybrid	226695.0	226695.0	226695.0	1
bentley	brooklands	32750.0	32750.0	32750.0	1
bentley	brooklands r	34900.0	34900.0	34900.0	1
bentley	continental flying spur	45203.555555555555	23900.0	74990.0	18
bentley	continental gt	114195.63265306123	33966.0	280475.0	49
bentley	continental gtc	97781.15217391304	43899.0	185000.0	46
bentley	continental supersports	125923.71428571429	70042.0	190890.0	7
bentley	flying spur	111442.2	71440.0	277790.0	30
bentley	mulsanne	233277.0	88793.0	423065.0	13
bentley	turbo r	29995.0	29995.0	29995.0	1
bmw	1 series	12575.575	5995.0	19995.0	40
bmw	2 series	40087.77631578947	13800.0	59835.0	456
bmw	2002	59990.0	59990.0	59990.0	1
bmw	3 series	30409.234903381643	1999.0	69430.0	3312
bmw	3 series gran turismo	26747.977777777778	13990.0	42591.0	90
bmw	4 series	32977.55202312139	11995.0	69890.0	692
bmw	5 series	39227.01159161837	2100.0	93435.0	2243
bmw	5 series gran turismo	22546.589743589742	13000.0	35991.0	39
bmw	6 series	35727.95652173913	7995.0	91825.0	184
bmw	6 series gran turismo	46093.82352941176	34995.0	50994.0	17
bmw	7 series	57444.79381443299	2400.0	175690.0	582
bmw	8 series	102586.64375	79977.0	131295.0	160
bmw	activehybrid 7	21995.0	21995.0	21995.0	1
bmw	i3	23028.60447761194	11995.0	54795.0	134
bmw	i8	76824.13043478261	48995.0	124495.0	23
bmw	m2	56205.94736842105	37900.0	79900.0	38
bmw	m3	40732.59433962264	9500.0	82990.0	106
bmw	m4	63815.207407407404	33590.0	137200.0	135
bmw	m5	80845.24770642201	9995.0	128865.0	109
bmw	m6	47391.60784313725	13995.0	128888.0	51
bmw	m8	148477.7068965517	120900.0	175045.0	116
bmw	x1	31771.449954086318	7995.0	53895.0	1089
bmw	x2	41480.83084577115	25477.0	55405.0	402
bmw	x3	39905.55231842429	3895.0	69020.0	2437
bmw	x3 m	78182.66666666667	64487.0	84395.0	93
bmw	x4	48151.77092511013	20995.0	71570.0	227
bmw	x4 m	79084.30769230769	67500.0	86495.0	26
bmw	x5	46273.138849262956	2775.0	106675.0	2103
bmw	x5 m	82062.9619047619	19995.0	123795.0	105
bmw	x6	52776.61454545455	13197.0	102095.0	275
bmw	x6 m	79282.12727272727	25495.0	129795.0	55
bmw	x7	84384.93510324483	63977.0	116475.0	339
bmw	z3	10470.285714285714	3495.0	16991.0	14
bmw	z3 m	28229.285714285714	14446.0	44990.0	7
bmw	z4	39264.82352941176	4995.0	70505.0	68
bmw	z4 m	27593.75	16495.0	32990.0	4
bmw	z8	219990.0	219990.0	219990.0	1
